id,visitAreaNm,radNmAddr,visitAreaTypeCd,hashtags,time,contact,info,fare,description,imageUrl
CONT_000000000500384,쇠소깍,제주특별자치도 서귀포시 쇠소깍로 128,자연관광지,#맑은물빛 #자연의품속 #평온한시간 #마음의안식 #힐링여행 #자연속쉼터 #여유로운순간 #마음의평화 #자연과교감 #조용한여행 #자연의경이로움 #고요한아침 #청정자연 #자연속의나 #소중한순간,None,(+82) 064-732-1562,"공용주차장,화장실,편의점,음료대,유도 및 안내시설","무료,(승선체험료만 유료) 태우 : 성인 10,000원, 소인 5,000원 /전통조각배 : 성인 2인 이하 20,000원, 성인2인+소인1인: 25,000원","쇠소깍은 자연의 아름다움이 빚어낸 천혜의 명소로, 현지인과 관광객 모두에게 사랑받는 곳입니다. 이곳에서는 맑은 물과 울창한 숲이 어우러져 평화로운 분위기를 자아내며, 여유로운 산책과 함께 자연의 소리를 즐길 수 있습니다. 또한, 투명한 물에서 카약을 타고 자연을 가까이에서 체험할 수 있는 기회도 제공됩니다. 쇠소깍을 방문하시면 일상에서 벗어나 자연 속에서의 여유로움을 만끽하실 수 있을 것입니다. 이곳에서의 시간은 분명히 잊지 못할 특별한 추억이 될 것입니다.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/25/c725ba8d-6837-4d07-904a-0df9f56b1ff5.JPG
CONT_000000000500079,금능해수욕장,제주특별자치도 제주시 한림읍 금능길 119-10,자연관광지,#청량한바람 #잔잔한파도소리 #푸른바다 #자연과함께 #평온한시간 #힐링의순간 #시원한여름 #자연의선물 #맑은하늘 #여유로운걸음 #자연힐링 #끝없는수평선 #자연속쉼터 #바다와함께 #풍경의아름다움,None,(+82) 064-728-3983~4,"공용주차장,화장실,편의점,음료대,유도 및 안내시설",,"금능해수욕장은 맑고 푸른 바다와 고운 모래사장이 어우러져 아름다운 풍경을 자랑하는 해변입니다. 특히 얕은 수심과 잔잔한 파도로 가족 단위 여행객들이 안심하고 물놀이를 즐길 수 있습니다. 해변 근처에는 다양한 편의 시설과 맛집들이 있어 휴식을 취하며 제주도의 풍미를 만끽하실 수 있습니다. 또한, 주변의 해안 산책로를 따라 걷다 보면 그림 같은 자연 경관을 감상할 수 있어 더욱 특별한 추억을 만들기에 안성맞춤입니다. 금능해수욕장에서 제주도의 청정 자연을 마음껏 즐겨보세요.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/25/120296bb-0959-4579-ad37-c559e95b434c.JPG
CONT_000000000500171,마라도,제주특별자치도 서귀포시 대정읍 마라로101번길 46,자연관광지,#신비로운섬 #자연속휴식 #탁트인전망 #새로운발견 #청정자연 #바다향기 #고요한시간 #끝없는수평선 #자연과함께 #아름다운풍경 #힐링여행 #마음의안식처 #자연의선물 #평화로운순간 #자연속감동,None,(+82) 064-760-4014,"화장실,편의점",,"마라도는 대한민국 최남단에 위치한 아름다운 섬으로, 자연 그대로의 매력을 간직하고 있습니다. 맑고 푸른 바다와 풍부한 자연경관이 어우러져, 일상에서 벗어나 여유로운 시간을 보내기에 최적의 장소입니다. 도보로 섬을 한 바퀴 돌아보며 해안 절경을 감상하거나, 맛있는 해산물을 즐기며 현지 문화를 체험해보세요. 특히, 해질녘의 아름다운 노을은 잊지 못할 추억을 선사할 것입니다. 마라도에서 특별한 시간을 보내며 자연의 아름다움을 만끽해보세요.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/0c267f62-8261-4cc7-bca9-99aa4f446365.jpg
CONT_000000000500425,애월해안도로,제주특별자치도 제주시 애월읍 애월해안로,자연관광지,#탁트인전망 #평온한바람 #자연과하나됨 #마음의여유 #자유로운느낌 #힐링여행 #바다와함께 #아름다운노을 #산책의즐거움 #맑은공기 #자연속휴식 #고요한시간 #여유로운풍경 #풍경감상 #마음쉼터,None,(+82) 064-728-3394,"공용주차장,화장실,편의점,음료대,유도 및 안내시설",,"애월해안도로는 제주도의 자연이 선사하는 아름다움을 만끽할 수 있는 곳입니다. 푸른 바다와 함께 펼쳐지는 드라이브 코스는 마음을 편안하게 해주며, 해안선을 따라 이어지는 길은 사진 촬영의 명소입니다. 도로를 따라 걷다 보면 바다 위로 지는 노을이 눈앞에 펼쳐져 감동을 선사합니다. 또한, 인근에는 다양한 카페와 레스토랑이 있어 여행의 즐거움을 더해줍니다. 여유로운 시간 속에서 자연과 하나 되는 경험을 즐기실 수 있습니다. 꼭 방문해보세요.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/25/08f0e41c-8741-4820-9969-77261804192d.JPG
CONT_000000000500471,용머리해안,제주특별자치도 서귀포시 안덕면 사계리 112-3,자연관광지,#경이로운풍경 #대자연의경이 #탁트인전망 #바람의속삭임 #자연속평온 #해안절경 #자연의위엄 #숨막히는아름다움 #자연과함께 #고요한순간 #자연의속삭임 #마음의안식처 #자연속여유 #자연의신비 #평온한마음,"['평일: 09:00~17:00', '주말: 09:00~17:00']",(+82) 064-760-6321,"공용주차장,화장실,유도 및 안내시설","유료,입장료 (성인: 2,000원, 어린이.청소년 : 1,000원) / 노인.장애인 할인 입장료 : 무료","용머리해안은 제주도의 절경을 자랑하는 명소로, 독특한 지형과 아름다운 바다 풍경이 어우러져 감탄을 자아내는 곳입니다. 용이 바다로 뛰어드는 모습을 닮은 해안선과 함께, 파도가 바위에 부딪히며 만들어내는 장관은 그야말로 일품입니다. 또한, 해안 산책로를 따라 걷다 보면 다양한 해양 생물과 자연의 신비로움을 직접 체험할 수 있습니다. 방문하시는 분들께서는 이곳에서 자연과 하나 되는 특별한 순간을 만끽하시길 바랍니다. 용머리해안은 여러분의 제주 여행을 더욱 특별하게 만들어줄 것입니다.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202409/25/e7b66d4c-0ec8-48aa-b700-51d923282b9c.jpg
CONT_000000000500056,곽지해수욕장,제주특별자치도 제주시 애월읍 애월원당길 (곽지리),자연관광지,#황홀한바다 #자연의경이 #평온한휴식 #눈부신풍경 #순수한자연 #마음의안식 #바다의속삭임 #고요한시간 #마음의치유 #천국의풍광 #여유로운한때 #맑은바람 #자연의선율 #일상의탈출 #힐링스팟,None,(+82) 064-728-3985,"공용주차장,화장실,편의점,음료대,유도 및 안내시설",,"곽지해수욕장은 맑고 푸른 바다와 고운 백사장이 어우러져 아름다운 풍경을 자랑합니다. 이곳에서는 해수욕은 물론, 스노클링과 같은 다양한 해양 스포츠를 즐기실 수 있습니다. 또한, 인근에는 현지 해산물을 맛볼 수 있는 맛집들도 많아 여행의 즐거움을 더해줍니다. 가족 단위는 물론, 연인이나 친구들과 함께 방문하여 잊지 못할 추억을 만들어보세요. 조용하고 깨끗한 해변에서 여유로운 시간을 보내며 일상의 피로를 풀기에 안성맞춤인 여행지입니다.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/25/51ef76f8-3171-4261-8423-a58df63d40aa.jpg
CNTS_000000000019973,한라산영실코스,제주특별자치도 서귀포시 영실로 246,자연관광지,#웅장한자연 #신비로운경험 #탁트인전망 #자연과하나됨 #순수한즐거움 #평온한시간 #자유로운영혼 #맑은공기 #생동감넘치는 #고요함속으로 #자연의소리 #마음의안식처 #힐링여행 #자연의숨결 #내면의평화,None,(+82) 064-747-9950,,"무료,주차비 유료.","한라산영실코스는 자연의 경이로움과 아름다움을 한껏 느낄 수 있는 곳입니다. 이곳은 사계절마다 다른 매력을 선사하며, 특히 가을에는 단풍으로 물든 산의 풍경이 장관을 이룹니다. 등산로는 잘 정비되어 있어 초보자도 쉽게 도전할 수 있으며, 정상에서는 제주도의 탁 트인 전경이 한눈에 들어옵니다. 청량한 공기와 함께 걷다 보면 일상의 스트레스가 말끔히 사라지는 기분을 느끼실 수 있을 것입니다. 한라산의 자연 속에서 휴식을 취하며 잊지 못할 추억을 만들어 보세요.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/26/eaf38b55-60a6-4b5a-af34-994a413137ec.jpg
CONT_000000000500531,정방폭포,제주특별자치도 서귀포시 칠십리로214번길 37,자연관광지,#웅장한자연 #청량한기운 #마음의안식처 #자연의신비 #마음의정화 #숨이멎는경관 #대자연의감동 #평온한시간 #고요한여유 #영혼의힐링 #자연속으로 #정적인시간 #자연의예술 #맑은공기 #순수한자연,"['평일: 09:00~17:50', '주말: 09:00~17:50']",(+82) 064-733-1530,"공용주차장,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설","유료,어른 2.000원 / 청소년 1.000원 / 장애인 경로인 경우 무료","정방폭포는 한국에서 유일하게 바다로 직접 떨어지는 장엄한 폭포입니다. 시원한 물줄기가 절벽을 타고 내려오며 만들어내는 물보라는 한여름에도 시원함을 선사해드립니다. 주변에는 울창한 숲과 기암괴석이 어우러져 자연의 아름다움을 만끽할 수 있습니다. 계절마다 다른 매력을 뽐내며, 특히 비 오는 날에는 더욱 웅장한 모습을 보여줍니다. 또한, 인근에 위치한 다양한 관광 명소와의 접근성도 좋아 한 번 방문하시면 다양한 즐거움을 경험하실 수 있습니다.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202409/25/1607868f-80ba-4f86-94cd-77a8c7d52cd6.jpg
CONT_000000000500570,제주절물자연휴양림,제주특별자치도 제주시 명림로 584,자연관광지,#자연속의여유 #마음의안식처 #상쾌한공기 #자연과함께 #숲속의평화 #심신의회복 #자연치유 #힐링숲 #잔잔한행복 #녹색향기 #산속의쉼터 #자연의선물 #푸르른기운 #맑은정신 #자연속의명상,None,(+82) 064-728-1510,"공용주차장,현금결제,카드결제,화장실,유도 및 안내시설,경보 및 피난시설","유료,성인 1,000원, 청소년 600원, 어린이300원, 장애인.만65세이상 입장료 무료","제주절물자연휴양림은 자연의 아름다움과 평화로움을 체험할 수 있는 완벽한 장소입니다. 울창한 숲과 맑은 계곡이 어우러져, 산책로를 따라 걸으며 심신의 힐링을 만끽하실 수 있습니다. 다양한 야생동물과 식물을 관찰할 수 있는 생태체험 프로그램도 제공되며, 가족 단위 여행객을 위한 편리한 숙박 시설도 마련되어 있습니다. 계절별로 다른 매력을 선사하는 이곳에서, 일상에서 벗어나 여유로운 시간을 보내보세요. 자연과 하나 되는 특별한 경험을 선사할 것입니다.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202408/26/131ed198-3674-48f0-907a-5e86178b9875.jpg
CONT_000000000500469,용두암,제주특별자치도 제주시 용두암길 15,자연관광지,#경이로움 #자연의경이 #신비로운경험 #바람과함께 #파도소리 #맑은공기 #자연의위대함 #청량감 #기분전환 #자연속평온 #편안한쉼터 #고요한시간 #눈부신경치 #마음의안식처 #여유로운순간,"['평일: 00:00~00:00', '주말: 00:00~00:00']",(+82) 064-728-3917,"공용주차장,화장실,음료대","무료,주차요금 별도","용두암은 제주도의 대표적인 자연 명소 중 하나로, 용이 바다로 날아오르는 모습을 닮은 바위가 인상적입니다. 이곳은 오랜 세월 파도와 바람이 만들어낸 작품으로, 일몰 시간에 방문하시면 특히 아름다운 경관을 감상하실 수 있습니다. 주변에는 산책로와 편의시설이 잘 갖추어져 있어 가족 단위 방문객에게도 적합합니다. 또한, 용두암 인근에는 다양한 해산물 요리를 즐길 수 있는 식당들도 많아 제주도의 맛을 함께 경험하실 수 있습니다.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/39fa654e-5805-4d29-9dfc-e8950f29292a.jpg
CNTS_000000000018432,가파도,제주특별자치도 서귀포시 대정읍 가파리,자연관광지,#평온한바다 #경치좋은섬 #자연의아름다움 #힐링여행 #청정자연 #조용한섬 #마음의평화 #순수한자연 #섬여행추천 #자연속의쉼터 #에코투어 #바람의섬 #평화로운휴식 #푸른바다 #자연과어울림,None,(+82) 064-794-7130,,"유료,승선왕복요금(해상공원입장료포험) 성인 14,100원 청소년 13,900원, 소인 7,100원, 경로인 10,500원, 장애인 6,600원","가파도는 천혜의 자연경관을 자랑하는 곳으로, 당신의 일상을 벗어나 평온한 시간을 보낼 수 있는 완벽한 여행지입니다. 청정한 바다와 아름다운 해안선이 어우러진 이곳은 산책로를 따라 걷거나 자전거를 타며 여유로운 시간을 보내기에 최적입니다. 또한, 가파도의 특산물인 청보리밭은 계절마다 색다른 매력을 선사하며, 사진 촬영을 즐기는 분들에게 인기를 끌고 있습니다. 한적한 어촌 마을의 정취를 느끼며, 자연과 함께하는 힐링의 시간을 가져보세요.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/27/dda1f901-cf1a-4e6b-b453-89371a056609.jpg
CONT_000000000500285,산방산,제주특별자치도 서귀포시 안덕면 사계리 산 16,자연관광지,#경이로운자연 #평온한마음 #대자연의숨결 #마음의안식처 #탁트인전망 #자연의위대함 #자연속힐링 #상쾌한공기 #마음의정화 #마음의평화 #자연의예술 #마음의안정 #자연의신비 #자연과하나됨 #힐링여행,"['평일: 09:00~17:00', '주말: 09:00~17:00']",(+82) 064-794-2940,공용주차장,"유료,산방굴사 입장료 유료( 어른 1.000원, 청소년.어린이 500원 , 장애인 경로인 무료)","산방산은 자연의 경이로움을 느낄 수 있는 아름다운 명소입니다. 이곳은 자연 그대로의 풍경과 함께 산책을 즐길 수 있는 최적의 장소입니다. 산 정상에서 바라보는 탁 트인 경치는 그야말로 일품이며, 다양한 식물들이 자라나 있어 사계절 내내 색다른 매력을 느낄 수 있습니다. 또한, 산방산 주변에는 여러 문화재와 사찰도 있어 역사와 문화를 함께 체험할 수 있는 기회도 제공됩니다. 산방산에서의 여유로운 시간을 통해 일상의 스트레스를 훌훌 털어버리세요.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/26/87031c98-90dc-4345-98a1-bbef42bd76b3.jpg
